Signals-> 0 1 2 3 4 5 6 7 8    9 10 11   12 13 14   15 16 17 18 19   20   21 22   23 24 25  26 27 28  29 30    31   32   33   34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52   

sample

-1973     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1633 100  7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1972     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1634 150  7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1971     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1635 200  7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1970     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1636 250  7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1969     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1637 300  7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1968     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1638 350  7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1967     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1639 400  7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1966     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1640 450  7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1965     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1641 500  7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1964     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1642 550  7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
